Date,Open,High,Low,Close,Volume
2014-06-01,56,57,54.97999954223633,55.88999938964844,115100
2014-07-01,56.279998779296875,56.849998474121094,53.77000045776367,53.77000045776367,272200
2014-08-01,53.77000045776367,56,53.29999923706055,55.790000915527344,318800
2014-09-01,55.56999969482422,56.25,53.349998474121094,54.08000183105469,308100
2014-10-01,54.029998779296875,54.58000183105469,50.08000183105469,54.459999084472656,200100
2014-11-01,54.400001525878906,55.779998779296875,53.900001525878906,55.7599983215332,84600
2014-12-01,55.66999816894531,55.689998626708984,52.150001525878906,54.15999984741211,180200
2015-01-01,54.09000015258789,54.349998474121094,52.41999816894531,53.060001373291016,278900
2015-02-01,53.11000061035156,56.5,52,56.09000015258789,1310400
2015-03-01,56.09000015258789,56.400001525878906,54.20000076293945,55.2599983215332,162200
2015-04-01,55.290000915527344,57.22999954223633,54.9900016784668,56.20000076293945,91100
2015-05-01,56.90999984741211,57.5,55.83000183105469,56.7599983215332,660200
2015-06-01,56.61000061035156,57.18000030517578,54.25,54.720001220703125,172200
2015-07-01,54.79999923706055,56,53.400001525878906,56,123400
2015-08-01,55.439998626708984,55.54999923706055,38.040000915527344,52.11000061035156,177500
2015-09-01,51.91999816894531,52.9900016784668,49,49.9900016784668,1027800
2015-10-01,50,54.02000045776367,49.650001525878906,53.83000183105469,39600
2015-11-01,54.15999984741211,54.61000061035156,51.90999984741211,53.459999084472656,322700
2015-12-01,53.61000061035156,53.9900016784668,50.61000061035156,51.7599983215332,575600
2016-01-01,50.86000061035156,51,45.779998779296875,48.95000076293945,374600
2016-02-01,49,49.68000030517578,45.58000183105469,48.849998474121094,1070400
2016-03-01,49.310001373291016,52.310001373291016,49.18000030517578,51.79999923706055,139100
2016-04-01,51.47999954223633,53.56999969482422,51.130001068115234,52.75,39200
2016-05-01,52.9900016784668,53.34000015258789,51.560001373291016,53.0099983215332,154900
2016-06-01,52.97999954223633,53.869998931884766,49.04999923706055,51.97999954223633,39400
2016-07-01,51.9900016784668,53.77000045776367,51.209999084472656,53.709999084472656,69500
2016-08-01,53.7400016784668,54.70000076293945,53.33000183105469,53.84000015258789,2327300
2016-09-01,54.25,54.72999954223633,53.150001525878906,54.290000915527344,79000
2016-10-01,54,54.099998474121094,52.90999984741211,52.93000030517578,68600
2016-11-01,52.880001068115234,54.310001373291016,51.95000076293945,54.119998931884766,38900
2016-12-01,54,55.779998779296875,53.54999923706055,54.380001068115234,213200
2017-01-01,54.439998626708984,56.4900016784668,54.439998626708984,55.849998474121094,376400
2017-02-01,56.060001373291016,57.650001525878906,55.869998931884766,57.34000015258789,214700
2017-03-01,57.599998474121094,58.5099983215332,57.33000183105469,58.22999954223633,195000
2017-04-01,58.34000015258789,59.380001068115234,57.4900016784668,59.20000076293945,158500
2017-05-01,59.06999969482422,60.45000076293945,59.060001373291016,60.40999984741211,2527700
2017-06-01,60.36000061035156,61.25,59.34000015258789,59.7400016784668,2807900
2017-07-01,59.61000061035156,61.47999954223633,59.380001068115234,61.18000030517578,2671000
2017-08-01,61.29999923706055,61.7599983215332,60.16999816894531,61.18000030517578,2881700
2017-09-01,61.2400016784668,62.41999816894531,60.66999816894531,62.38999938964844,351100
2017-10-01,62.40999984741211,63.56999969482422,62.40999984741211,63.400001525878906,173200
2017-11-01,63.630001068115234,65.41000366210938,63.04999923706055,65.05000305175781,319100
2017-12-01,65.1500015258789,66.2699966430664,64.41000366210938,64.63999938964844,459500
2018-01-01,65.20999908447266,69.6500015258789,65.05999755859375,68.86000061035156,3042000
2018-02-01,68.4800033569336,68.95999908447266,62.040000915527344,65.68000030517578,4335400
2018-03-01,65.37999725341797,67.22000122070312,63.08000183105469,64.62000274658203,276000
2018-04-01,64,66.52999877929688,63.220001220703125,64.95999908447266,254200
2018-05-01,64.95999908447266,66.86000061035156,63.959999084472656,65.20999908447266,36500
2018-06-01,65.76000213623047,67.13999938964844,64,64.41999816894531,42700
2018-07-01,64,67.05999755859375,64,66.52999877929688,48700
2018-08-01,66.52999877929688,68.2300033569336,65.76000213623047,67.58000183105469,32700
2018-09-01,67.12999725341797,68.68000030517578,66.41000366210938,67.69999694824219,82000
2018-10-01,68.02999877929688,68.4000015258789,61,62.900001525878906,160800
2018-11-01,63.209999084472656,65,61.4900016784668,63.43000030517578,114900
2018-12-01,64.83000183105469,65,55.15999984741211,58.099998474121094,109200
2019-01-01,57.59000015258789,63.02000045776367,57.34000015258789,63.02000045776367,74100
2019-02-01,62.93000030517578,65.13999938964844,62.45000076293945,64.86000061035156,69600
2019-03-01,65.30000305175781,66.54000091552734,63.43000030517578,65.9000015258789,117500
2019-04-01,66.33999633789062,68.2300033569336,65.22000122070312,68.2300033569336,38700
2019-05-01,68.11000061035156,68.38999938964844,64.51000213623047,64.51000213623047,94000
2019-06-01,64.62000274658203,68.05000305175781,64.19999694824219,67.76000213623047,69400
2019-07-01,68.80999755859375,69.5,68,68.97000122070312,103200
2019-08-01,68.38999938964844,68.91000366210938,65.12999725341797,67.41000366210938,126600
2019-09-01,66.66000366210938,69.31999969482422,66.45999908447266,68.44999694824219,30400
2019-10-01,68,70.45999908447266,66.38999938964844,70.19000244140625,51600
2019-11-01,70.4800033569336,72.73999786376953,70.4800033569336,72.4800033569336,98200
2019-12-01,72.5199966430664,74.29000091552734,70.9000015258789,73.87000274658203,103200
